timestamp,IP,fullLog,alertID,alertName,rule_firedtimes,affectedLogAtomValues,generalAlertType,CPU_NewAvg,CPU_NewN,CPU_NewVar,CPU_OldAvg,CPU_OldN,CPU_OldVar,CPU_Range,DNS_expected_frequency,DNS_expected_frequencyRange,DNS_frequency
2022-01-21 11:00:07,172.19.128.1,['Jan 21 11:00:07 dnsmasq[3468]: query[AAAA] mail.smith.russellmitchell.com from 10.143.2.91'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['AAAA'],Frequency anomaly detected,/,/,/,/,/,/,/,565.8,"[0.0, 1322.0]",1346
2022-01-21 11:00:20,192.168.231.254,['Jan 21 11:00:20 dnsmasq[3326]: query[A] 3x6-.817-.orWeNaqudvVcOBTioIVP14/qDnll5qrSOq-.Y4JNqFdiJ7qKw0Ves9/lwoP6E23rN/VYpZ-.wGQXr0j5SyJmoR83NNDPBuKs/HWhvbAPbE-.F3xf7*RrYXZNPAuoK49p7Z50gyZ*Ol5IBW-.customers_2018.xlsx.email-19.kennedy-mendoza.info from 192.168.230.4'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['A'],Frequency anomaly detected,/,/,/,/,/,/,/,746.6,"[0.0, 1528.0]",1564
2022-01-21 11:00:20,192.168.231.254,['Jan 21 11:00:20 dnsmasq[3326]: query[A] 3x6-.817-.orWeNaqudvVcOBTioIVP14/qDnll5qrSOq-.Y4JNqFdiJ7qKw0Ves9/lwoP6E23rN/VYpZ-.wGQXr0j5SyJmoR83NNDPBuKs/HWhvbAPbE-.F3xf7*RrYXZNPAuoK49p7Z50gyZ*Ol5IBW-.customers_2018.xlsx.email-19.kennedy-mendoza.info from 192.168.230.4'],33,AMiner: Unusual occurrence frequencies of DNS query IPs.,"[1209, 331, 205, 9, 27, 138, 75, 823, 202, 8, 6, 4, 2, 15]","[['192.168.230.4'], ['172.19.131.174'], ['10.143.0.103'], ['192.168.231.75'], ['192.168.231.164'], ['192.168.231.56'], ['172.19.130.4'], ['10.143.2.91'], ['10.143.1.78'], ['10.143.3.65'], ['172.19.130.68'], ['172.19.130.106'], ['192.168.231.180'], ['10.143.0.35']]",Frequency anomaly detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 11:27:18,172.19.128.1,"['type=SERVICE_START msg=audit(1642764438.751:271): pid=1 uid=0 auid=4294967295 ses=4294967295 msg=\'unit=systemd-tmpfiles-clean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']",14,AMiner: New service_start parameter combination in Audit logs.,/,"['0', ""'unit=systemd-tmpfiles-clean"", '""systemd""', '""/lib/systemd/systemd""']",New value combination(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 11:27:18,172.19.128.1,"['type=SERVICE_STOP msg=audit(1642764438.755:272): pid=1 uid=0 auid=4294967295 ses=4294967295 msg=\'unit=systemd-tmpfiles-clean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']",15,AMiner: New service_stop parameter combination in Audit logs.,/,"['0', ""'unit=systemd-tmpfiles-clean"", '""systemd""', '""/lib/systemd/systemd""']",New value combination(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 11:33:59,172.19.130.106,"['cloud.dmz.smith.russellmitchell.com:443 172.19.130.68 - - [21/Jan/2022:11:33:59 +0000] ""GET /index.php/logout?requesttoken=BipEABE2MnQQOVw6Az0URgMLIgoeP0MtKkQAeANEfCs%3D:ro34ulF2FA3MyLeqVSgHqW3NLtCOivJrqoxV4AdtZY0%3D HTTP/1.1"" 303 4556 ""-"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0""']",7,AMiner: New characters in Apache Access request.,/,['/index.php/logout?requesttoken=BipEABE2MnQQOVw6Az0URgMLIgoeP0MtKkQAeANEfCs%3D:ro34ulF2FA3MyLeqVSgHqW3NLtCOivJrqoxV4AdtZY0%3D'],New character(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 11:50:13,172.19.130.68,"['172.19.131.174 - - [21/Jan/2022:11:50:13 +0000] ""POST /services/ajax.php/imp/sendMessage HTTP/1.1"" 200 1088 ""https://mail.smith.russellmitchell.com/imp/dynamic.php?page=compose&type=new&token=T09qFLXUlmOqYoWnTxecgJr&uniq=1642765705029"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0""']",11,AMiner: Unusual occurrence frequencies of Apache Access request methods.,"[37, 35, 1]","[['1'], ['0'], ['6']]",Frequency anomaly detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 11:58:07,10.143.0.35,"['{""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""service"":{""type"":""system""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":359956},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""ecs"":{""version"":""1.9.0""},""host"":{""cpu"":{""pct"":0.0335},""name"":""intranet-server""},""@timestamp"":""2022-01-21T11:58:07.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":0.001,""norm"":{""pct"":0.001}},""steal"":{""norm"":{""pct"":5.0E-4},""pct"":5.0E-4},""irq"":{""pct"":0,""norm"":{""pct"":0}},""cores"":1,""softirq"":{""pct"":0.0012,""norm"":{""pct"":0.0012}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""user"":{""pct"":0.0199,""norm"":{""pct"":0.0199}},""total"":{""pct"":0.0335,""norm"":{""pct"":0.0335}},""idle"":{""pct"":0.9655,""norm"":{""pct"":0.9655}},""system"":{""pct"":0.0119,""norm"":{""pct"":0.0119}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.0335],Value range anomaly detected,/,/,/,/,/,/,"[0.0339, 0.9984000000000001]",/,/,/
2022-01-21 13:28:27,172.19.130.4,['2022-01-21 13:28:27 1nAtxr-0003Bc-2k Spool file is locked (another process is handling this message)'],3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 14:57:18,172.19.130.68,['[Fri Jan 21 14:57:18.162465 2022] [proxy_http:error] [pid 8554] (70014)End of file found: [client 172.19.131.174:35752] AH01102: error reading status line from remote server cloud.dmz.smith.russellmitchell.com:443'],3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 14:58:50,10.143.2.4,"['10.143.3.65 - - [21/Jan/2022:14:58:50 +0000] ""GET /wp-content/plugins/wpdiscuz/themes/default/css/fonts/sqr721c-webfont.woff2 HTTP/1.1"" 304 187 ""https://intranet.smith.russellmitchell.com/wp-content/plugins/wpdiscuz/themes/default/style.css?ver=7.0.4"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0""']",4,AMiner: New status code in Apache Access log.,/,['304'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 17:00:19,172.19.130.106,"['cloud.dmz.smith.russellmitchell.com:443 172.19.130.68 - - [21/Jan/2022:17:00:19 +0000] ""GET /ocs/v2.php/apps/notifications/api/v1/notifications?format=json HTTP/1.1"" 200 4912 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36""']",11,AMiner: Unusual occurrence frequencies of Apache Access request methods.,"[65, 115, 6, 2]","[['1'], ['0'], ['9'], ['10']]",Frequency anomaly detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 17:50:00,172.19.130.106,"['cloud.dmz.smith.russellmitchell.com:443 172.19.130.68 - - [21/Jan/2022:17:50:00 +0000] ""GET /index.php/logout?requesttoken=dSIaPwx0DyAMCSMACgR2BwAaMmIlIzwNdwlyDmANUDk%3D:CuHKO7CKVmEp30Y2Dcy0lEQO1CEb6c1RGcwpQk2tKMI%3D HTTP/1.1"" 303 4556 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36""']",6,AMiner: High entropy in Apache Access request.,/,['/index.php/logout?requesttoken=dSIaPwx0DyAMCSMACgR2BwAaMmIlIzwNdwlyDmANUDk%3D:CuHKO7CKVmEp30Y2Dcy0lEQO1CEb6c1RGcwpQk2tKMI%3D'],Value entropy anomaly detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 19:00:22,192.168.231.254,['Jan 21 19:00:22 dnsmasq[3326]: query[A] 3x6-.485-.4Kgl3idEi/*gZF7*DFVk53GL5LaxAw49FX-.DCWJBnjNX7XE2Xm2RJD0wVX2eQGr5osqyl-.Ax89fNBJRz9qHfJG7ZCa0/LYwhi6JdsagZ-.goTVMd7TlSIXH8Sz2zGXTH5tgo2LpxZuF8-.customers_2019.xlsx.email-19.kennedy-mendoza.info from 192.168.230.4'],34,AMiner: Unusual occurrence frequencies of DNS query records.,"[1043, 462, 66, 14, 7]","[['A'], ['AAAA'], ['PTR'], ['TXT'], ['MX']]",Frequency anomaly detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 19:28:44,192.168.231.56,"['Jan 21 19:28:44 davey-mail HORDE: [gollem] PHP ERROR: Invalid argument supplied for foreach() [pid 6884 on line 338 of ""/usr/share/horde/gollem/lib/Auth.php""]']",3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-21 21:27:22,10.143.0.35,"['{""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""service"":{""type"":""system""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":529148},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""host"":{""cpu"":{""pct"":0.033},""name"":""intranet-server""},""ecs"":{""version"":""1.9.0""},""@timestamp"":""2022-01-21T21:27:22.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":5.0E-4,""norm"":{""pct"":5.0E-4}},""steal"":{""norm"":{""pct"":5.0E-4},""pct"":5.0E-4},""irq"":{""pct"":0,""norm"":{""pct"":0}},""softirq"":{""norm"":{""pct"":5.0E-4},""pct"":5.0E-4},""user"":{""pct"":0.0182,""norm"":{""pct"":0.0182}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""total"":{""norm"":{""pct"":0.033},""pct"":0.033},""cores"":1,""idle"":{""pct"":0.9665,""norm"":{""pct"":0.9665}},""system"":{""norm"":{""pct"":0.0138},""pct"":0.0138}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.033],Value range anomaly detected,/,/,/,/,/,/,"[0.0335, 0.9984000000000001]",/,/,/
2022-01-22 06:00:14,192.168.231.254,['Jan 22 06:00:14 dnsmasq[3326]: query[A] 3x6-.679-.w3Fg6S3xhRb7rPhyXCyxQ9Te47eESuNXoU-.2nWOXwNYWZ/Ri5Li*tY6UqkBdLtFtaKQD9-.Ly5O7r0KXk/QG4W5ztcyL4HT6cRSL7D5fi-.9M6K/GaB4LxefwgE84JNn7eFkiTUiUMStA-.customers_2021.xlsx.email-19.kennedy-mendoza.info from 192.168.230.4'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['A'],Frequency anomaly detected,/,/,/,/,/,/,/,842.0,"[796.0, 888.0]",670
2022-01-22 06:25:01,192.168.231.254,"['Jan 22 06:25:01 inet-dns rsyslogd:  [origin software=""rsyslogd"" swVersion=""8.32.0"" x-pid=""845"" x-info=""http://www.rsyslog.com""] rsyslogd was HUPed']",3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-22 06:25:03,172.19.130.4,"['Jan 22 06:25:03 mail liblogging-stdlog:  [origin software=""rsyslogd"" swVersion=""8.24.0"" x-pid=""516"" x-info=""http://www.rsyslog.com""] rsyslogd was HUPed']",3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-22 06:25:12,172.19.130.68,['Jan 22 06:25:12 webserver apachectl[11884]: AH00548: NameVirtualHost has no effect and will be removed in the next release /etc/apache2/sites-enabled/000-catch-all.conf:1'],3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-22 06:25:13,172.19.130.68,['[Sat Jan 22 06:25:13.739376 2022] [ssl:warn] [pid 29640] AH01909: 000-catch-all:443:0 server certificate does NOT include an ID which matches the server name'],3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-22 07:00:05,172.19.128.1,['Jan 22 07:00:05 dnsmasq[3468]: query[A] 3x6-.880-.iMY7UlXM4XFQXSNHcj3Db7masspR3j/mnY-.TIgUWV/XuVQvnhKtQv/wMluYNbqL5TggnC-.fyzqZVEholUlr06CDlbzkKHBPqaVAvb8Ck-.lCq9Kgc0JWU3S6YZ31MoVY*tZYZPiQktfx-.customers_2021.xlsx.email-19.kennedy-mendoza.info from 10.143.0.103'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['A'],Frequency anomaly detected,/,/,/,/,/,/,/,1063.6,"[1013.0, 1114.0]",826
2022-01-22 07:42:17,192.168.231.254,['Jan 22 07:42:17 dnsmasq[3326]: query[SRV] _http._tcp.security.ubuntu.com from 192.168.231.254'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['SRV'],Frequency anomaly detected,/,/,/,/,/,/,/,27.5,"[8.0, 47.0]",3
2022-01-22 08:05:03,172.19.130.4,"['[Sat Jan 22 08:05:03.120181 2022] [:error] [pid 18175] [client 172.19.130.68:33858] PHP Warning:  Declaration of Horde_Form_Type_pgp::init($gpg, $temp_dir = NULL, $rows = NULL, $cols = NULL) should be compatible with Horde_Form_Type_longtext::init($rows = 8, $cols = 80, $helper = Array) in /usr/share/php/Horde/Form/Type.php on line 863, referer: https://mail.smith.russellmitchell.com/turba/browse.php']",3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-22 08:05:03,172.19.130.4,"['[Sat Jan 22 08:05:03.136853 2022] [:error] [pid 18175] [client 172.19.130.68:33858] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; Horde_Form_Variable has a deprecated constructor in /usr/share/php/Horde/Form/Variable.php on line 9, referer: https://mail.smith.russellmitchell.com/turba/browse.php']",3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-22 09:46:27,192.168.231.254,['Jan 22 09:46:27 dnsmasq[3326]: query[MX] davey.russellmitchell.com from 192.168.230.4'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['MX'],Frequency exceeds range for the first time,/,/,/,/,/,/,/,19.0,"[15.0, 23.0]",24
2022-01-22 09:51:28,192.168.231.254,['Jan 22 09:51:28 dnsmasq[3326]: query[PTR] 75.231.168.192.in-addr.arpa from 192.168.231.56'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['PTR'],Frequency exceeds range for the first time,/,/,/,/,/,/,/,69.0,"[0.0, 193.0]",194
2022-01-22 09:57:43,172.19.128.1,['Jan 22 09:57:43 dnsmasq[3468]: query[PTR] 56.231.168.192.in-addr.arpa from 172.19.130.4'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['PTR'],Frequency anomaly detected,/,/,/,/,/,/,/,69.0,"[0.0, 193.0]",215
2022-01-22 09:57:43,192.168.231.254,['Jan 22 09:57:43 dnsmasq[3326]: query[MX] smith.russellmitchell.com from 192.168.231.56'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['MX'],Frequency anomaly detected,/,/,/,/,/,/,/,19.0,"[15.0, 23.0]",35
2022-01-22 10:57:05,172.19.128.1,['Jan 22 10:57:05 dnsmasq[3468]: query[AAAA] connect.facebook.net from 172.19.131.174'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['AAAA'],Frequency exceeds range for the first time,/,/,/,/,/,/,/,574.8888888888889,"[0.0, 1448.0]",1449
2022-01-22 10:57:34,192.168.231.254,['Jan 22 10:57:34 dnsmasq[3326]: query[MX] morris.russellmitchell.com from 192.168.231.56'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['MX'],Frequency anomaly detected,/,/,/,/,/,/,/,30.166666666666668,"[21.0, 40.0]",41
2022-01-22 10:59:59,172.19.128.1,['Jan 22 10:59:59 dnsmasq[3468]: query[AAAA] www3.l.google.com from 10.143.3.65'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['AAAA'],Frequency anomaly detected,/,/,/,/,/,/,/,574.8888888888889,"[0.0, 1448.0]",1564
2022-01-22 11:42:19,172.19.130.106,"['cloud.dmz.smith.russellmitchell.com:443 172.19.130.68 - - [22/Jan/2022:11:42:19 +0000] ""DELETE /remote.php/dav/files/tstevenson/Documents/Example.odt HTTP/1.1"" 204 539 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36""']",4,AMiner: New status code in Apache Access log.,/,['204'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-22 11:46:12,192.168.231.254,['Jan 22 11:46:12 dnsmasq[3326]: query[MX] smith.russellmitchell.com from 192.168.231.56'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['MX'],Frequency anomaly detected,/,/,/,/,/,/,/,29.75,"[10.0, 49.0]",3
2022-01-22 11:58:44,172.19.128.1,['Jan 22 11:58:44 dnsmasq[3468]: query[PTR] 4.130.19.172.in-addr.arpa from 172.19.130.4'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['PTR'],Frequency anomaly detected,/,/,/,/,/,/,/,173.2,"[64.0, 282.0]",52
2022-01-22 12:00:09,192.168.231.254,['Jan 22 12:00:09 dnsmasq[3326]: query[A] 3x6-.863-.MlR4RQqbckOPrjpXwrebRE8tq3o7jFpZXx-.K7c/54TD3TmicQ18stZArdQVrSEBzVtZRG-.mNwt4YINkDixgDX4XCJVVdEyemXrfcA70W-.v8aoh1DlkzZdxGKKSPVNM5yW*YBJUm1V0b-.customers_2016.xlsx.email-19.kennedy-mendoza.info from 192.168.230.4'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['A'],Frequency anomaly detected,/,/,/,/,/,/,/,1601.0,"[1215.0, 1987.0]",1106
2022-01-22 12:54:45,10.143.2.4,['[Sat Jan 22 12:54:45.675233 2022] [php7:warn] [pid 19141] [client 10.143.2.4:45708] PHP Warning:  scandir(/var/www/intranet.smith.russellmitchell.com/wp-content/uploads/wpdiscuz/cache/gravatars/): failed to open dir: No such file or directory in /var/www/intranet.smith.russellmitchell.com/wp-content/plugins/wpdiscuz/utils/class.WpdiscuzCache.php on line 190'],3,AMiner: New event type.,/,/,New path(es) detected,/,/,/,/,/,/,/,/,/,/
2022-01-22 19:34:07,10.143.0.35,"['{""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""service"":{""type"":""system""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":336996},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""ecs"":{""version"":""1.9.0""},""host"":{""cpu"":{""pct"":0.0318},""name"":""intranet-server""},""@timestamp"":""2022-01-22T19:34:07.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":0.0012,""norm"":{""pct"":0.0012}},""steal"":{""pct"":5.0E-4,""norm"":{""pct"":5.0E-4}},""irq"":{""pct"":0,""norm"":{""pct"":0}},""softirq"":{""norm"":{""pct"":7.0E-4},""pct"":7.0E-4},""user"":{""pct"":0.0182,""norm"":{""pct"":0.0182}},""cores"":1,""total"":{""pct"":0.0318,""norm"":{""pct"":0.0318}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""idle"":{""pct"":0.967,""norm"":{""pct"":0.967}},""system"":{""pct"":0.0124,""norm"":{""pct"":0.0124}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.0318],Value range anomaly detected,/,/,/,/,/,/,"[0.033, 0.9984000000000001]",/,/,/
2022-01-22 22:22:52,10.143.0.35,"['{""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""service"":{""type"":""system""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":633060},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""host"":{""cpu"":{""pct"":0.0299},""name"":""intranet-server""},""ecs"":{""version"":""1.9.0""},""@timestamp"":""2022-01-22T22:22:52.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":0,""norm"":{""pct"":0}},""steal"":{""pct"":7.0E-4,""norm"":{""pct"":7.0E-4}},""irq"":{""norm"":{""pct"":0},""pct"":0},""cores"":1,""user"":{""pct"":0.0185,""norm"":{""pct"":0.0185}},""nice"":{""norm"":{""pct"":0},""pct"":0},""total"":{""norm"":{""pct"":0.0299},""pct"":0.0299},""softirq"":{""pct"":0,""norm"":{""pct"":0}},""idle"":{""pct"":0.9701,""norm"":{""pct"":0.9701}},""system"":{""pct"":0.0107,""norm"":{""pct"":0.0107}}}}}']",35,AMiner: CPU value out of expected range in monitoring logs.,/,[0.029900000000000003],Value range anomaly detected,/,/,/,/,/,/,"[0.0318, 0.9984000000000001]",/,/,/
2022-01-22 23:29:37,10.143.0.35,"['{""agent"":{""hostname"":""intranet-server"",""name"":""intranet-server"",""id"":""d8e6f857-ec88-4cf5-bc5e-7b72a6fd1e33"",""ephemeral_id"":""c6b20ae2-38c0-4ada-8be2-2d607fddf7e9"",""version"":""7.13.2"",""type"":""metricbeat""},""service"":{""type"":""system""},""event"":{""module"":""system"",""dataset"":""system.cpu"",""duration"":799810},""@version"":""1"",""metricset"":{""period"":45000,""name"":""cpu""},""host"":{""cpu"":{""pct"":0.0345},""name"":""intranet-server""},""ecs"":{""version"":""1.9.0""},""@timestamp"":""2022-01-22T23:29:37.284Z"",""tags"":[""beats_input_raw_event""],""system"":{""cpu"":{""iowait"":{""pct"":2.0E-4,""norm"":{""pct"":2.0E-4}},""steal"":{""norm"":{""pct"":7.0E-4},""pct"":7.0E-4},""irq"":{""pct"":0,""norm"":{""pct"":0}},""cores"":1,""softirq"":{""pct"":2.0E-4,""norm"":{""pct"":2.0E-4}},""user"":{""pct"":0.0192,""norm"":{""pct"":0.0192}},""total"":{""pct"":0.0345,""norm"":{""pct"":0.0345}},""nice"":{""pct"":0,""norm"":{""pct"":0}},""idle"":{""norm"":{""pct"":0.9653},""pct"":0.9653},""system"":{""norm"":{""pct"":0.0143},""pct"":0.0143}}}}']",36,AMiner: CPU value deviates from average in monitoring logs.,/,/,Statistical data report,0.060777,100,9.14458292929292e-05,0.067020189189189,3700,0.0020402361183740002,/,/,/,/
2022-01-23 06:25:04,192.168.231.254,['Jan 23 06:25:04 dnsmasq[3326]: query[TXT] current.cvd.clamav.net from 192.168.230.4'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['TXT'],Frequency exceeds range for the first time,/,/,/,/,/,/,/,14.0,"[14.0, 14.0]",15
2022-01-23 06:25:24,172.19.128.1,['Jan 23 06:25:24 dnsmasq[3468]: query[TXT] current.cvd.clamav.net from 172.19.130.4'],31,AMiner: Unusual occurrence frequencies of query records in DNS logs.,/,['TXT'],Frequency anomaly detected,/,/,/,/,/,/,/,14.0,"[14.0, 14.0]",28
